tokens;labels;text;DMC
[132, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 23, 78, 10, 212, 41, 132, 4, 2, 17, 200, 13, 7, 42, 36, 213, 6, 24, 79];84;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-BRAKE-A-DA1-00-00-00AA-341A-AAA
[57, 218, 16, 2, 133, 1138, 6, 2, 34, 1139];85;Make sure that the wheels lock and the bicycle stops.;DMC-BRAKE-A-DA1-00-00-00AA-341A-AAA
[57, 218, 16, 2, 648, 1138, 6, 2, 34, 2858];85;Make sure that the wheels lock and the bicycle stops.;DMC-BRAKE-A-DA1-00-00-00AA-341A-AAA
[27, 5, 26, 98, 150, 16, 100, 68, 2, 47, 178, 10, 8, 64, 75, 3, 7, 11, 12];86;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-BRAKE-A-DA1-00-00-00AA-341A-AAA
[27, 24, 26, 98, 168, 16, 100, 68, 2, 11, 188, 10, 8, 64, 75, 3, 7, 11, 12];86;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-BRAKE-A-DA1-00-00-00AA-341A-AAA
[52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 171, 8, 14, 72, 54, 203, 43, 14, 9, 3, 7, 17];87;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 206, 8, 14, 72, 54, 207, 43, 14, 9, 3, 7, 17];87;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[35, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 73];88;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[63, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 149];88;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[71];89;BY131;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[114, 2, 497, 498];90;Remove the unwanted alcohol.;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[50, 6, 30, 102, 61, 3, 51];91;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[50, 6, 30, 115, 61, 3, 51];91;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[66, 25, 723, 896, 3, 2];92;Apply a thin layer of the ;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[4, 5, 57, 86, 4, 32, 18, 20, 35];93;To be made available to all S1000D users.;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[4, 5, 164, 86, 4, 32, 18, 20, 63];93;To be made available to all S1000D users.;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[204, 3, 30, 3, 2, 99, 95, 3, 22];94;Ministries of Defence of the member countries of ASD.;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[208, 3, 30, 3, 2, 99, 116, 3, 22];94;Ministries of Defence of the member countries of ASD.;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[18, 20, 123, 74, 124, 107];95;S1000D-SC-2016-017-002-00 Steering Committee TOR;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[283];96;LL-002;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[44, 134];97;Bike book;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[7, 17, 5, 158, 39, 5, 6, 52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 2, 17, 57, 14, 205, 8, 125, 103, 8, 201, 96, 91, 38, 170, 4, 125, 3, 126, 8, 127, 10, 14, 108, 105];98;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[7, 17, 23, 187, 39, 23, 6, 52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 2, 17, 199, 14, 209, 8, 131, 103, 8, 210, 184, 91, 38, 198, 4, 131, 3, 126, 8, 127, 10, 14, 108, 105];98;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[933, 249, 3, 2, 60, 279];99;Find each of the brake pads.;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[933, 249, 3, 2, 60, 353];99;Find each of the brake pads.;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[724, 2, 935, 584, 161, 36, 66, 2];100;Rub the surface until you have applied the ;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[724, 2, 935, 584, 161, 36, 577, 2];100;Rub the surface until you have applied the ;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[153, 25, 585, 380, 3, 2, 60, 39, 264, 13, 2, 383, 357, 221, 138, 4];101;Do a visual inspection of the brakes as given in the pre-ride checks (refer to ;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[153, 25, 585, 380, 3, 2, 317, 39, 366, 13, 2, 383, 357, 887, 138, 4];101;Do a visual inspection of the brakes as given in the pre-ride checks (refer to ;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[176];102;KZ222;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[109, 3, 54];103;Limitations of liability:;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[113, 3, 54];103;Limitations of liability:;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[27, 5, 26, 110, 109, 16, 66, 4, 7, 11, 12];104;"There are no dissemination limitations that apply to this data
            module.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[27, 24, 26, 110, 113, 16, 66, 4, 7, 11, 12];104;"There are no dissemination limitations that apply to this data
            module.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[50, 6, 30, 102, 61, 3, 51, 22];105;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[50, 6, 30, 115, 211, 3, 51, 22];105;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[186, 37, 724, 498];106;Clean with rubbing alcohol;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[186, 37, 1078, 498];106;Clean with rubbing alcohol;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[18, 20, 128];107;S1000D upissued;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[186, 2, 60, 279];108;Clean the brake pads.;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[186, 2, 60, 353];108;Clean the brake pads.;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[27, 5, 26, 69, 92, 166, 10, 7, 11, 12];109;"There are no specific handling instructions for this data
            module.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[27, 24, 26, 69, 92, 185, 10, 7, 11, 12];109;"There are no specific handling instructions for this data
            module.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[280];110;Operator;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[83, 89];111;Copyright (C) 2016;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[84, 3, 7, 11, 12, 4, 32, 95, 16, 5, 2, 111, 3, 56, 16, 5, 35, 3, 18, 20, 5, 194, 104, 3, 7, 11, 12, 5, 4, 5, 65, 2, 112, 3, 2, 56];112;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[84, 3, 7, 11, 12, 4, 32, 116, 16, 24, 2, 111, 3, 202, 16, 24, 63, 3, 18, 20, 23, 195, 104, 3, 7, 11, 12, 23, 4, 5, 65, 2, 112, 3, 2, 56];112;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[28, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 5, 78, 10, 181, 41, 28, 4, 2, 17, 160, 13, 7, 42, 36, 62, 6, 5, 79];113;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[132, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 23, 78, 10, 212, 41, 132, 4, 2, 17, 200, 13, 7, 42, 36, 213, 6, 24, 79];113;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[60, 279];114;Brake pads;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[60, 353];114;Brake pads;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[39, 291];115;As required;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[39, 306];115;As required;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[27, 5, 26, 98, 150, 16, 100, 68, 2, 47, 178, 10, 8, 64, 75, 3, 7, 11, 12];116;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[27, 24, 26, 98, 168, 16, 100, 68, 2, 11, 188, 10, 8, 64, 75, 3, 7, 11, 12];116;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[724, 498];117;Rubbing alcohol;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[1078, 498];117;Rubbing alcohol;DMC-BRAKE-A-DA1-10-00-00AA-251A-AAA
[52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 171, 8, 14, 72, 54, 203, 43, 14, 9, 3, 7, 17];118;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 206, 8, 14, 72, 54, 207, 43, 14, 9, 3, 7, 17];118;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[35, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 73];119;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[63, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 149];119;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[34];120;Bicycle;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[50, 6, 30, 102, 61, 3, 51];121;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[50, 6, 30, 115, 61, 3, 51];121;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[4, 5, 57, 86, 4, 32, 18, 20, 35];122;To be made available to all S1000D users.;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[4, 5, 164, 86, 4, 32, 18, 20, 63];122;To be made available to all S1000D users.;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[55, 143, 59];123;Mountain storm Mk1;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[146, 147, 59];124;Brook trekker Mk9;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[55, 34, 6, 55, 143, 59, 8, 146, 147, 59];125;Mountain bicycle and (Mountain storm Mk1 or Brook trekker Mk9);DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[204, 3, 30, 3, 2, 99, 95, 3, 22];126;Ministries of Defence of the member countries of ASD.;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[208, 3, 30, 3, 2, 99, 116, 3, 22];126;Ministries of Defence of the member countries of ASD.;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[18, 20, 123, 74, 124, 107];127;S1000D-SC-2016-017-002-00 Steering Committee TOR;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[44, 134];128;Bike book;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[7, 17, 5, 158, 39, 5, 6, 52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 2, 17, 57, 14, 205, 8, 125, 103, 8, 201, 96, 91, 38, 170, 4, 125, 3, 126, 8, 127, 10, 14, 108, 105];129;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[7, 17, 23, 187, 39, 23, 6, 52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 2, 17, 199, 14, 209, 8, 131, 103, 8, 210, 184, 91, 38, 198, 4, 131, 3, 126, 8, 127, 10, 14, 108, 105];129;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[109, 3, 54];130;Limitations of liability:;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[113, 3, 54];130;Limitations of liability:;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[44];131;BIKE;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[163, 190];132;Title page;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[55, 34];133;Mountain bicycle;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[27, 5, 26, 110, 109, 16, 66, 4, 7, 11, 12];134;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[27, 24, 26, 110, 113, 16, 66, 4, 7, 11, 12];134;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[50, 6, 30, 102, 61, 3, 51, 22];135;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[50, 6, 30, 115, 211, 3, 51, 22];135;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[18, 20, 128];136;S1000D upissued;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[27, 5, 26, 69, 92, 166, 10, 7, 11, 12];137;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[27, 24, 26, 69, 92, 185, 10, 7, 11, 12];137;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[83, 89];138;Copyright (C) 2016;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[18, 20, 897, 141];139;S1000D Sample Publication;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[55, 34, 496];140;Mountain bicycle manual;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[84, 3, 7, 11, 12, 4, 32, 95, 16, 5, 2, 111, 3, 56, 16, 5, 35, 3, 18, 20, 5, 194, 104, 3, 7, 11, 12, 5, 4, 5, 65, 2, 112, 3, 2, 56];141;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[84, 3, 7, 11, 12, 4, 32, 116, 16, 24, 2, 111, 3, 202, 16, 24, 63, 3, 18, 20, 23, 195, 104, 3, 7, 11, 12, 23, 4, 5, 65, 2, 112, 3, 2, 56];141;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[28, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 5, 78, 10, 181, 41, 28, 4, 2, 17, 160, 13, 7, 42, 36, 62, 6, 5, 79];142;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[132, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 23, 78, 10, 212, 41, 132, 4, 2, 17, 200, 13, 7, 42, 36, 213, 6, 24, 79];142;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[2035];143;CORENA;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[71];144;BY;DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[27, 5, 26, 98, 150, 16, 100, 68, 2, 47, 178, 10, 8, 64, 75, 3, 7, 11, 12];145;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[27, 24, 26, 98, 168, 16, 100, 68, 2, 11, 188, 10, 8, 64, 75, 3, 7, 11, 12];145;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-A-D00-00-00-00AA-001A-AAA
[52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 171, 8, 14, 72, 54, 203, 43, 14, 9, 3, 7, 17];146;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-D00-00-00-00AA-002A-AAA
[52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 206, 8, 14, 72, 54, 207, 43, 14, 9, 3, 7, 17];146;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-D00-00-00-00AA-002A-AAA
