tokens;labels;text;DMC
[616, 617, 1207];114;"Задает надпись ""RESET""";DMC-URALM-D-00-00-00-00A-022A-A
[497, 640, 1207];114;"Задает надпись ""RESET""";DMC-URALM-D-00-00-00-00A-022A-A
[2837, 2838];115;Интервал повторений;DMC-URALM-D-00-00-00-00A-022A-A
[3487, 3488];115;Интервал повторений;DMC-URALM-D-00-00-00-00A-022A-A
[22, 1208, 446, 1209, 25, 20];116;Attribute partCharacteristic - Part characteristic (Chap 3.9.6.1, Table 33);DMC-URALM-D-00-00-00-00A-022A-A
[2839];117;Прозрачный;DMC-URALM-D-00-00-00-00A-022A-A
[3489];117;Прозрачный;DMC-URALM-D-00-00-00-00A-022A-A
[1210, 91, 444, 520];118;Наименование элемента XML/SGML;DMC-URALM-D-00-00-00-00A-022A-A
[1508, 91, 444, 520];118;Наименование элемента XML/SGML;DMC-URALM-D-00-00-00-00A-022A-A
[481, 4, 2840, 375, 614, 1204, 7, 2841, 375, 614];119;Ссылка на поставляемый автомат защиты сети (для макетного автомата защиты);DMC-URALM-D-00-00-00-00A-022A-A
[561, 4, 2507, 375, 639, 1507, 7, 3490, 375, 639];119;Ссылка на поставляемый автомат защиты сети (для макетного автомата защиты);DMC-URALM-D-00-00-00-00A-022A-A
[2842, 810, 1608, 1609, 209, 337];120;Форма проведения планово-предупредительного технического обслуживания;DMC-URALM-D-00-00-00-00A-022A-A
[3491, 848, 849, 1759, 189, 355];120;Форма проведения планово-предупредительного технического обслуживания;DMC-URALM-D-00-00-00-00A-022A-A
[210];121;Температура;DMC-URALM-D-00-00-00-00A-022A-A
[216];121;Температура;DMC-URALM-D-00-00-00-00A-022A-A
[2843, 886];122;Истечение срока;DMC-URALM-D-00-00-00-00A-022A-A
[3492, 886];122;Истечение срока;DMC-URALM-D-00-00-00-00A-022A-A
[1038];123;Семейство;DMC-URALM-D-00-00-00-00A-022A-A
[1105];123;Семейство;DMC-URALM-D-00-00-00-00A-022A-A
[1211];124;Зеленый;DMC-URALM-D-00-00-00-00A-022A-A
[1509];124;Зеленый;DMC-URALM-D-00-00-00-00A-022A-A
[2844];125;Администрирование;DMC-URALM-D-00-00-00-00A-022A-A
[3493];125;Администрирование;DMC-URALM-D-00-00-00-00A-022A-A
[1208];126;//@partCharacteristic;DMC-URALM-D-00-00-00-00A-022A-A
[616, 617, 1901];127;"Задает надпись ""OK""";DMC-URALM-D-00-00-00-00A-022A-A
[497, 640, 1901];127;"Задает надпись ""OK""";DMC-URALM-D-00-00-00-00A-022A-A
[121, 1039, 579, 708, 1902];128;Перечень действующих модулей данных - LOEDM;DMC-URALM-D-00-00-00-00A-022A-A
[135, 403, 498, 465, 1902];128;Перечень действующих модулей данных - LOEDM;DMC-URALM-D-00-00-00-00A-022A-A
[2845, 5, 68, 2846, 337];129;Наработка с момента последнего обслуживания;DMC-URALM-D-00-00-00-00A-022A-A
[3494, 5, 68, 3495, 355];129;Наработка с момента последнего обслуживания;DMC-URALM-D-00-00-00-00A-022A-A
[880];130;Соответствие;DMC-URALM-D-00-00-00-00A-022A-A
[598];130;Соответствие;DMC-URALM-D-00-00-00-00A-022A-A
[2847, 2848, 2849, 2850];131;Потенциальная директива летной годности;DMC-URALM-D-00-00-00-00A-022A-A
[3496, 3497, 3498, 3499];131;Потенциальная директива летной годности;DMC-URALM-D-00-00-00-00A-022A-A
[1903];132;FNC;DMC-URALM-D-00-00-00-00A-022A-A
[2851, 301, 376];133;Уведомление общего назначения;DMC-URALM-D-00-00-00-00A-022A-A
[3500, 315, 404];133;Уведомление общего назначения;DMC-URALM-D-00-00-00-00A-022A-A
[709, 896];134;Постоянная величина;DMC-URALM-D-00-00-00-00A-022A-A
[777, 980];134;Постоянная величина;DMC-URALM-D-00-00-00-00A-022A-A
[1031, 886];135;Основной срок;DMC-URALM-D-00-00-00-00A-022A-A
[329, 886];135;Основной срок;DMC-URALM-D-00-00-00-00A-022A-A
[22, 1212, 104, 97, 1904, 1213, 1905, 25, 20];136;Attribute acronymType - Type of acronym or abbreviation (Chap 3.9.6.1, Table 3);DMC-URALM-D-00-00-00-00A-022A-A
[209, 521, 1906, 1606, 209, 1907, 209, 521, 2852, 2, 2853, 1034, 1035];137;Техническое изменение (разработано/изменено техническое содержимое, технические изменения значительны, и требуется новая редакция);DMC-URALM-D-00-00-00-00A-022A-A
[189, 560, 2516, 1757, 189, 2517, 189, 560, 3501, 2, 1760, 1101, 1102];137;Техническое изменение (разработано/изменено техническое содержимое, технические изменения значительны, и требуется новая редакция);DMC-URALM-D-00-00-00-00A-022A-A
[1605];138;Применимость;DMC-URALM-D-00-00-00-00A-022A-A
[1756];138;Применимость;DMC-URALM-D-00-00-00-00A-022A-A
[2854, 272];139;Радиоэлектронное оборудование;DMC-URALM-D-00-00-00-00A-022A-A
[3502, 278];139;Радиоэлектронное оборудование;DMC-URALM-D-00-00-00-00A-022A-A
[521, 1610, 521, 1908, 658, 1610, 444];140;Изменение разметки (изменения касаются только разметки XML);DMC-URALM-D-00-00-00-00A-022A-A
[560, 1761, 560, 2518, 679, 1761, 444];140;Изменение разметки (изменения касаются только разметки XML);DMC-URALM-D-00-00-00-00A-022A-A
[22, 1214, 1215, 1909, 25, 20];141;Attribute sourceCriticality - Source criticality (Chap 3.9.6.1, Table 56);DMC-URALM-D-00-00-00-00A-022A-A
[445, 254, 1611, 2855, 2856, 2857];142;Сведения о веществах, разрушающих озоновый слой;DMC-URALM-D-00-00-00-00A-022A-A
[468, 254, 1762, 3503, 3504, 3505];142;Сведения о веществах, разрушающих озоновый слой;DMC-URALM-D-00-00-00-00A-022A-A
[22, 618, 1216, 618, 25, 20];143;Attribute function - Maintenance function (Chap 3.9.6.1, Table 19);DMC-URALM-D-00-00-00-00A-022A-A
[22, 1217, 1218, 1910, 25, 20];144;Attribute productCategory - Product categories (Chap 3.9.6.1, Table 37);DMC-URALM-D-00-00-00-00A-022A-A
[2858, 2859];145;Численность персонала;DMC-URALM-D-00-00-00-00A-022A-A
[3506, 3507];145;Численность персонала;DMC-URALM-D-00-00-00-00A-022A-A
[22, 1219, 25, 20];146;Attribute sbImpactType (Chap 3.9.6.1, Table 46);DMC-URALM-D-00-00-00-00A-022A-A
[1911, 121, 897, 1612];147;LOSU - Перечень предметов поставки;DMC-URALM-D-00-00-00-00A-022A-A
[1911, 135, 897, 1763];147;LOSU - Перечень предметов поставки;DMC-URALM-D-00-00-00-00A-022A-A
[204, 2860, 8, 1220, 1613, 1912];148;Деталь, чувствительная к разряду статического электричества;DMC-URALM-D-00-00-00-00A-022A-A
[266, 3508, 8, 1220, 1764, 2519];148;Деталь, чувствительная к разряду статического электричества;DMC-URALM-D-00-00-00-00A-022A-A
[1200, 521, 5, 1614, 2861];149;HIGH - Изменения с инструкциями обновления;DMC-URALM-D-00-00-00-00A-022A-A
[1200, 560, 5, 1765, 3509];149;HIGH - Изменения с инструкциями обновления;DMC-URALM-D-00-00-00-00A-022A-A
[616, 617, 1221];150;"Задает надпись ""CONTINUE""";DMC-URALM-D-00-00-00-00A-022A-A
[497, 640, 1221];150;"Задает надпись ""CONTINUE""";DMC-URALM-D-00-00-00-00A-022A-A
[1913];151;ASSET;DMC-URALM-D-00-00-00-00A-022A-A
[2862, 615];152;Квалификационный код;DMC-URALM-D-00-00-00-00A-022A-A
[3510, 615];152;Квалификационный код;DMC-URALM-D-00-00-00-00A-022A-A
[2863];153;Объем;DMC-URALM-D-00-00-00-00A-022A-A
[3511];153;Объем;DMC-URALM-D-00-00-00-00A-022A-A
[445, 14, 2864];154;Сведения по планированию;DMC-URALM-D-00-00-00-00A-022A-A
[468, 14, 3512];154;Сведения по планированию;DMC-URALM-D-00-00-00-00A-022A-A
[1914, 1915, 209, 337, 482, 811, 126, 148, 2, 705, 220];155;Полевое/ASB техническое обслуживание может включать демонтаж, замену и использование изделия.;DMC-URALM-D-00-00-00-00A-022A-A
[2520, 1915, 189, 355, 778, 779, 126, 267, 2, 775, 226];155;Полевое/ASB техническое обслуживание может включать демонтаж, замену и использование изделия.;DMC-URALM-D-00-00-00-00A-022A-A
[1222, 5, 883, 1611];156;Боеприпасы с опасными веществами;DMC-URALM-D-00-00-00-00A-022A-A
[1222, 5, 844, 1762];156;Боеприпасы с опасными веществами;DMC-URALM-D-00-00-00-00A-022A-A
[615, 808];157;Код изготовителя;DMC-URALM-D-00-00-00-00A-022A-A
[615, 846];157;Код изготовителя;DMC-URALM-D-00-00-00-00A-022A-A
[476, 708, 21, 1916];158;Вывод данных из ЭВМ;DMC-URALM-D-00-00-00-00A-022A-A
[476, 465, 21, 1916];158;Вывод данных из ЭВМ;DMC-URALM-D-00-00-00-00A-022A-A
[1917, 2, 1615, 2865, 2866, 2867];159;Покрытия и краски, наполнители, мастики. растворители;DMC-URALM-D-00-00-00-00A-022A-A
[2521, 2, 1766, 3513, 3514, 3515];159;Покрытия и краски, наполнители, мастики. растворители;DMC-URALM-D-00-00-00-00A-022A-A
[1918, 710, 1919, 1218];160;Washing and cleaning product;DMC-URALM-D-00-00-00-00A-022A-A
[881];161;км;DMC-URALM-D-00-00-00-00A-022A-A
[516, 204];162;Запасная деталь;DMC-URALM-D-00-00-00-00A-022A-A
[559, 266];162;Запасная деталь;DMC-URALM-D-00-00-00-00A-022A-A
[2868, 613];163;Остаточный ресурс;DMC-URALM-D-00-00-00-00A-022A-A
[3516, 613];163;Остаточный ресурс;DMC-URALM-D-00-00-00-00A-022A-A
[1036, 888];164;Имя класса;DMC-URALM-D-00-00-00-00A-022A-A
[1103, 888];164;Имя класса;DMC-URALM-D-00-00-00-00A-022A-A
[103, 436, 804, 805];165;"АО ""НИЦ Прикладная логистика""";DMC-URALM-D-00-00-00-00A-022A-A
[18, 436, 842, 843];165;"АО ""НИЦ Прикладная логистика""";DMC-URALM-D-00-00-00-00A-022A-A
[1223];166;//@crewMemberType;DMC-URALM-D-00-00-00-00A-022A-A
[1224];167;//@materialUsage;DMC-URALM-D-00-00-00-00A-022A-A
[2869];168;Ватерлиния;DMC-URALM-D-00-00-00-00A-022A-A
[3517];168;Ватерлиния;DMC-URALM-D-00-00-00-00A-022A-A
[1920, 21];169;Модифицировано из;DMC-URALM-D-00-00-00-00A-022A-A
[2522, 21];169;Модифицировано из;DMC-URALM-D-00-00-00-00A-022A-A
[1921];170;//@thresholdUnitOfMeasure;DMC-URALM-D-00-00-00-00A-022A-A
[1181];171;//@frontMatterType;DMC-URALM-D-00-00-00-00A-022A-A
[2870];172;Точный;DMC-URALM-D-00-00-00-00A-022A-A
[3518];172;Точный;DMC-URALM-D-00-00-00-00A-022A-A
[1922, 121, 2871];173;LOC - Перечень предостережений;DMC-URALM-D-00-00-00-00A-022A-A
[1922, 135, 3519];173;LOC - Перечень предостережений;DMC-URALM-D-00-00-00-00A-022A-A
[194, 2872, 711, 1225, 658, 7, 1923];174;Верхняя черта над текстом (только для векторов);DMC-URALM-D-00-00-00-00A-022A-A
[181, 3520, 711, 1225, 679, 7, 1923];174;Верхняя черта над текстом (только для векторов);DMC-URALM-D-00-00-00-00A-022A-A
[1226];175;//@partUsageCode;DMC-URALM-D-00-00-00-00A-022A-A
[1040];176;Белый;DMC-URALM-D-00-00-00-00A-022A-A
[1106];176;Белый;DMC-URALM-D-00-00-00-00A-022A-A
[1036, 1924];177;Имя файла;DMC-URALM-D-00-00-00-00A-022A-A
[1103, 1924];177;Имя файла;DMC-URALM-D-00-00-00-00A-022A-A
[1227];178;Вес;DMC-URALM-D-00-00-00-00A-022A-A
[1925, 703];179;Bookland EAN;DMC-URALM-D-00-00-00-00A-022A-A
[619];180;Рисунок;DMC-URALM-D-00-00-00-00A-022A-A
[1228];181;//@installationLocationType;DMC-URALM-D-00-00-00-00A-022A-A
[2873, 1926];182;Активный участок;DMC-URALM-D-00-00-00-00A-022A-A
[3521, 1926];182;Активный участок;DMC-URALM-D-00-00-00-00A-022A-A
[1927];183;Оценка;DMC-URALM-D-00-00-00-00A-022A-A
[2523];183;Оценка;DMC-URALM-D-00-00-00-00A-022A-A
[255, 175];184;Набор материалов;DMC-URALM-D-00-00-00-00A-022A-A
